Generation,Cohesion,Alignment,Separation,Fitness
5,33.17759999999999,0.5750784000000001,0.663552,0.7263842511361893
5,12.288000000000002,0.718848,0.36864,0.7322330456385837
5,9.830400000000003,1.2939264,0.44236800000000004,0.7806558984988263
5,6.553600000000002,1.2939264,0.294912,0.8204610946895907
5,8.192000000000002,0.718848,0.24576000000000003,0.8309708429685759
5,6.553600000000002,0.8626176,0.44236800000000004,0.3496479396609349
5,10.240000000000002,0.89856,0.4608,0.8509302577918315
5,22.118399999999998,0.8626176000000002,0.44236800000000004,0.8594846864499037
5,9.830400000000003,0.5750784000000001,0.294912,0.3205027925537781
5,8.192000000000002,0.718848,0.55296,0.8992052465565712
5,8.192000000000002,1.078272,0.36864,0.9372598311356719
5,9.830400000000003,0.8626176,0.19660800000000003,0.2583490079310601
5,9.830400000000003,0.8626176,0.294912,0.9507980231902992
5,8.192000000000002,1.078272,0.36864,0.9627775592359631
5,9.830400000000003,0.8626176,0.294912,0.9719473444389598
5,27.647999999999996,0.7188480000000002,0.55296,0.9724818818863283
5,22.118399999999998,0.8626176000000002,0.663552,0.15914392988490164
5,8.192000000000002,1.078272,0.55296,0.06225566137217873
6,7.864320000000003,1.5527116799999998,0.35389440000000005,0.5947475991324607
6,7.864320000000003,0.69009408,0.5308416,0.6207953059501777
6,14.745600000000001,0.5750784000000001,0.294912,0.6593013374673198
6,9.830400000000003,0.5750784000000001,0.44236800000000004,0.5170543877926369
6,6.553600000000002,0.8626176,0.19660800000000003,0.45640665369470745
6,14.745600000000001,0.5750784000000001,0.294912,0.4508428563950536
6,7.864320000000002,1.03514112,0.23592960000000002,0.41675145606263087
6,9.830400000000003,1.2939264,0.44236800000000004,0.8412533587587439
6,7.864320000000002,0.69009408,0.23592960000000002,0.3293834668059048
6,26.542079999999995,0.69009408,0.5308416,0.8808833378889835
6,33.17759999999999,0.5750784000000001,0.663552,0.8968758271622638
6,7.864320000000003,1.5527116799999998,0.5308416,0.945011146565292
6,26.542079999999995,0.69009408,0.7962624,0.9591468759432235
6,39.81311999999999,0.69009408,0.5308416,0.9650903966523244
6,14.745600000000001,0.5750784000000001,0.294912,0.9651413286500552
6,12.288000000000002,0.718848,0.36864,0.972590820488873
6,11.796480000000003,1.03514112,0.5308416,0.9765310031656463
6,11.796480000000003,0.4600627200000001,0.35389440000000005,0.9852865430126984
6,7.864320000000003,0.4600627200000001,0.5308416,0.9897681327476252
6,7.864320000000002,0.69009408,0.23592960000000002,0.07331127840311426
7,7.864320000000003,0.4600627200000001,0.35389440000000005,0.6202297325886836
7,9.437184000000004,1.8632540159999997,0.42467328000000004,0.5515429509365674
7,11.796480000000003,0.4600627200000001,0.35389440000000005,0.6600664004544837
7,9.437184000000004,1.242169344,0.42467328000000004,0.6915965200624494
7,6.291456000000003,1.8632540159999997,0.28311552000000006,0.6917466657789472
7,9.830400000000003,0.5750784000000001,0.44236800000000004,0.4821752310974804
7,6.553600000000002,0.8626176,0.19660800000000003,0.4731277517040942
7,9.437184000000004,0.828112896,0.42467328000000004,0.4612918816908026
7,9.437184000000004,0.5520752640000001,0.63700992,0.3433973930407392
7,5.242880000000002,1.03514112,0.23592960000000002,0.8675634175857546
7,11.796480000000003,0.4600627200000001,0.3538944,0.8801299161656799
7,7.864320000000003,0.69009408,0.5308416,0.9003488212213882
7,7.864320000000003,1.5527116799999998,0.35389440000000005,0.9161938346107187
7,14.745600000000001,0.5750784000000001,0.294912,0.9316363227836707
7,11.796480000000003,0.4600627200000001,0.23592960000000002,0.9583353975355281
7,11.796480000000003,0.69009408,0.35389440000000005,0.23314350825223465
7,7.864320000000002,0.69009408,0.23592960000000002,0.9751378612459262
7,5.242880000000002,0.69009408,0.15728640000000005,0.14136293869685337
7,11.796480000000003,0.4600627200000001,0.23592960000000002,0.08937426405540652
7,6.291456000000003,0.5520752640000001,0.63700992,0.04570774470727828
8,11.796480000000003,0.4600627200000001,0.35389440000000005,0.5948141451032427
8,5.033164800000002,1.4906032128,0.33973862400000004,0.6067290973774778
8,9.437184000000002,0.3680501760000001,0.28311552000000006,0.666228811517725
8,5.033164800000002,1.4906032128,0.22649241600000006,0.740948370700656
8,5.033164800000002,1.4906032128,0.22649241600000006,0.7426257469559261
8,9.437184000000004,1.8632540159999997,0.42467328000000004,0.4199968814551707
8,9.437184000000004,0.3680501760000001,0.42467328000000004,0.40057026660292094
8,14.155776000000003,0.5520752640000001,0.42467328000000004,0.37311283752643576
8,7.864320000000003,0.4600627200000001,0.35389440000000005,0.3324519510435433
8,6.291456000000003,1.8632540159999997,0.28311552000000006,0.8862405166381221
8,11.324620800000003,1.4906032127999997,0.509607936,0.8918324217462453
8,9.437184000000004,1.242169344,0.42467328000000004,0.9022361704416441
8,7.549747200000003,1.4906032127999997,0.33973862400000004,0.26838445112051995
8,11.324620800000003,1.4906032128,0.33973862400000004,0.25618551354475233
8,7.549747200000003,2.2359048191999995,0.33973862400000004,0.23330415722191938
8,6.291456000000003,0.5520752640000001,0.28311552000000006,0.9803665190257377
8,14.155776000000003,0.3680501760000001,0.28311552000000006,0.9878682567286189
8,7.549747200000003,2.2359048191999995,0.509607936,0.1433641766956629
8,9.437184000000004,0.5520752640000001,0.28311552000000006,0.11489101120854622
8,7.549747200000003,0.9937354751999999,0.33973862400000004,0.08983484749902917
9,4.026531840000002,1.78872385536,0.40768634880000004,0.6691684910124666
9,9.437184000000002,0.5520752640000001,0.28311552000000006,0.5296090618625215
9,4.026531840000002,1.19248257024,0.27179089920000005,0.698486758063292
9,6.039797760000003,1.78872385536,0.18119393280000007,0.7141465780697841
9,9.437184000000002,0.5520752640000001,0.28311552000000006,0.7198196867295285
9,6.039797760000003,1.19248257024,0.18119393280000007,0.44122514599747803
9,6.039797760000003,1.78872385536,0.27179089920000005,0.41975634807171763
9,5.033164800000002,1.4906032128,0.22649241600000006,0.8291765620252156
9,5.033164800000002,1.4906032128,0.33973862400000004,0.8301830162461681
9,5.033164800000002,1.4906032128,0.22649241600000006,0.30353124805360016
9,4.026531840000002,1.19248257024,0.18119393280000007,0.2884261886481879
9,11.796480000000003,0.4600627200000001,0.35389440000000005,0.9337606160369823
9,11.324620800000002,0.44166021120000015,0.22649241600000006,0.9838023697136973
9,9.437184000000002,0.3680501760000001,0.42467328000000004,0.9876029636046411
9,9.437184000000002,0.3680501760000001,0.28311552000000006,0.9884315189254576
9,11.324620800000002,0.2944401408000001,0.33973862400000004,0.20919670976521068
9,7.549747200000002,0.2944401408000001,0.33973862400000004,0.9908237656719322
9,4.026531840000002,1.19248257024,0.18119393280000007,0.1559596908400671
9,6.039797760000003,1.78872385536,0.18119393280000007,0.12929241692801738
9,6.039797760000003,1.19248257024,0.18119393280000007,0.09716934938574452
10,9.437184000000002,0.5520752640000001,0.28311552000000006,0.5743036518023034
10,4.831838208000002,1.4309790842880001,0.14495514624000005,0.5214290007335767
10,4.831838208000002,2.146468626432,0.48922361856,0.5205435323331091
10,3.221225472000002,0.9539860561919999,0.32614907904000007,0.4893857816562697
10,3.221225472000002,2.146468626432,0.48922361856,0.4683079329497956
10,11.324620800000002,0.4416602112000001,0.22649241600000006,0.4604756032571116
10,4.026531840000002,1.78872385536,0.40768634880000004,0.4557609787096743
10,7.247757312000003,1.4309790842880001,0.21743271936000008,0.39570483005058954
10,4.026531840000002,1.19248257024,0.27179089920000005,0.8198323789117443
10,4.831838208000002,2.146468626432,0.14495514624000005,0.3696942081098157
10,11.324620800000002,0.6624903168,0.33973862400000004,0.3590405329973796
10,11.324620800000002,0.4416602112000001,0.22649241600000006,0.8980019053143073
10,3.221225472000002,1.4309790842880001,0.32614907904000007,0.2876471288559027
10,11.324620800000002,0.6624903168,0.33973862400000004,0.9614057097603576
10,7.549747200000002,0.4416602112000001,0.33973862400000004,0.9742031098325108
10,7.549747200000002,0.4416602112000001,0.33973862400000004,0.9841120784202794
10,9.437184000000002,0.5520752640000001,0.28311552000000006,0.21015090678452444
10,6.039797760000003,1.78872385536,0.18119393280000007,0.17496352415052183
10,3.221225472000002,0.9539860561919999,0.21743271936000005,0.1281484412395001
10,4.831838208000002,0.9539860561919999,0.32614907904000007,0.059566919583967946
11,4.831838208000002,1.4309790842880001,0.14495514624000005,0.6338403405002077
11,2.5769803776000018,1.1447832674304,0.3913788948480001,0.6344926576273521
11,3.8654705664000026,1.7171749011456001,0.39137889484800004,0.6577361353196769
11,4.831838208000002,2.146468626432,0.48922361856,0.5364822070764993
11,3.8654705664000026,1.7171749011456001,0.587068342272,0.6744129435779092
11,3.865470566400002,1.7171749011456001,0.17394617548800007,0.6980527252233916
11,9.437184000000002,0.5520752640000001,0.28311552000000006,0.43804517520815717
11,2.5769803776000018,1.1447832674304,0.26091926323200004,0.35500271663944055
11,3.865470566400002,1.7171749011456001,0.587068342272,0.8544615354964876
11,3.221225472000002,2.146468626432,0.48922361856,0.265422493965456
11,3.865470566400002,1.7171749011456001,0.11596411699200004,0.2510612641227354
11,5.798205849600003,1.1447832674304002,0.17394617548800007,0.23384174497890273
11,3.221225472000002,0.9539860561919999,0.32614907904000007,0.9695480866154385
11,3.8654705664000026,1.7171749011456001,0.39137889484800004,0.22969355739891506
11,11.324620800000002,0.6624903168,0.33973862400000004,0.983272008807751
11,7.549747200000002,0.4416602112000001,0.22649241600000006,0.19478664551061742
11,5.798205849600003,2.5757623517184,0.39137889484800004,0.1252289298175914
11,3.865470566400002,1.7171749011456001,0.39137889484800004,0.12007755436012948
11,7.549747200000002,0.6624903168,0.22649241600000006,0.11430964929678168
11,3.8654705664000026,0.7631888449536,0.26091926323200004,0.08348292924778258
12,3.865470566400002,1.1447832674304002,0.11596411699200004,0.5882790044463451
12,4.831838208000002,1.4309790842880001,0.14495514624000005,0.5650703785647153
12,3.092376453120002,2.0606098813747202,0.4696546738176,0.4962146405890388
12,3.092376453120002,2.0606098813747202,0.4696546738176,0.7651666878709734
12,3.8654705664000026,1.7171749011456001,0.39137889484800004,0.394682360555993
12,2.0615843020800013,1.3737399209164798,0.46965467381760007,0.370967979783908
12,3.092376453120002,1.3737399209164798,0.46965467381760007,0.8491319817914743
12,2.5769803776000018,1.1447832674304,0.3913788948480001,0.3383513250302964
12,4.638564679680003,1.3737399209164802,0.7044820107263999,0.3359114613407167
12,3.092376453120002,1.3737399209164802,0.7044820107263999,0.3289100981688502
12,5.798205849600003,2.5757623517184,0.39137889484800004,0.3281010645253827
12,4.638564679680003,2.0606098813747202,0.31310311587840006,0.2777242200006191
12,3.092376453120002,1.3737399209164802,0.7044820107263999,0.9275813112174355
12,5.798205849600003,2.5757623517184,0.39137889484800004,0.25259175901755115
12,3.865470566400002,2.5757623517184,0.39137889484800004,0.24755113752191635
12,3.8654705664000026,1.7171749011456001,0.587068342272,0.20356554866749843
12,4.831838208000002,2.146468626432,0.48922361856,0.1853075552767053
12,3.865470566400002,1.7171749011456001,0.17394617548800007,0.1290191560605581
12,5.798205849600003,1.1447832674304002,0.11596411699200004,0.11375483889536946
12,2.0615843020800013,0.91582661394432,0.46965467381760007,0.08124033559238902
13,3.092376453120002,2.0606098813747202,0.4696546738176,0.6543644491641725
13,3.8654705664000026,1.7171749011456001,0.39137889484800004,0.6547304471064732
13,4.638564679680003,0.9158266139443202,0.13915694039040005,0.533011711635521
13,3.0923764531200018,1.3737399209164802,0.13915694039040005,0.5122228180328842
13,3.0923764531200018,1.3737399209164802,0.13915694039040005,0.5111514978803782
13,4.638564679680003,1.3737399209164802,0.31310311587840006,0.5068711256143373
13,3.865470566400002,1.1447832674304002,0.11596411699200004,0.7088943069532269
13,3.092376453120002,2.0606098813747202,0.4696546738176,0.47320086590520866
13,3.865470566400002,1.1447832674304002,0.17394617548800007,0.7504974220869599
13,4.831838208000002,1.4309790842880001,0.14495514624000005,0.44188892128934915
13,3.092376453120002,1.3737399209164802,0.31310311587840006,0.40845099324913053
13,3.7108517437440023,2.472731857649664,0.37572373905408,0.3659622621797715
13,3.092376453120002,2.0606098813747202,0.4696546738176,0.3541964117861301
13,3.7108517437440023,1.6484879050997763,0.37572373905408,0.880539855962777
13,2.473901162496002,2.472731857649664,0.37572373905408,0.29396741863626175
13,3.7108517437440023,2.472731857649664,0.56358560858112,0.20982484256736642
13,3.865470566400002,1.1447832674304002,0.11596411699200004,0.16845720526256622
13,2.473901162496002,1.6484879050997763,0.37572373905408,0.13608570567862674
13,5.798205849600003,1.7171749011456001,0.17394617548800007,0.11972061269692871
13,2.473901162496002,2.472731857649664,0.56358560858112,0.08813292782238566
14,4.638564679680003,0.9158266139443202,0.13915694039040005,0.5760881666327394
14,4.638564679680003,2.0606098813747202,0.31310311587840006,0.5553290730463966
14,3.7108517437440023,2.472731857649664,0.37572373905408,0.6542410735106297
14,3.7108517437440023,2.472731857649664,0.56358560858112,0.6972632601716051
14,5.566277615616003,1.0989919367331842,0.16698832846848005,0.7072095421676607
14,3.0923764531200018,1.3737399209164802,0.13915694039040005,0.3875887468554218
14,3.092376453120002,2.0606098813747202,0.4696546738176,0.3504071771975622
14,3.092376453120002,1.3737399209164802,0.31310311587840006,0.3179693048969694
14,2.4739011624960017,1.6484879050997763,0.11132555231232005,0.885901455943621
14,5.566277615616003,0.7326612911554562,0.16698832846848005,0.27772973659488553
14,3.710851743744002,1.0989919367331842,0.11132555231232005,0.2507471846195203
14,3.7108517437440023,1.0989919367331842,0.16698832846848005,0.2169869546644772
14,3.710851743744002,1.6484879050997763,0.16698832846848005,0.19135820572573756
14,3.092376453120002,2.0606098813747202,0.4696546738176,0.1810942333766975
14,2.4739011624960017,1.6484879050997763,0.11132555231232005,0.16529900262196637
14,2.4739011624960017,1.6484879050997763,0.16698832846848005,0.164910713093942
14,2.473901162496002,1.6484879050997763,0.56358560858112,0.15655844762611618
14,3.0923764531200018,1.3737399209164802,0.13915694039040005,0.1177684271797141
14,2.4739011624960017,1.6484879050997763,0.11132555231232005,0.08577265070478009
14,3.8654705664000026,1.7171749011456001,0.39137889484800004,0.06288990470816364
15,3.7108517437440023,2.472731857649664,0.56358560858112,0.6407567831967794
15,3.7108517437440023,2.472731857649664,0.37572373905408,0.6441055352952342
15,4.638564679680003,0.9158266139443202,0.13915694039040005,0.5514303159230178
15,2.968681394995202,2.967278229179597,0.450868486864896,0.534548464875214
15,4.453022092492803,1.3187903240798209,0.20038599416217606,0.5079835704728277
15,6.679533138739203,0.8791935493865474,0.20038599416217606,0.7048706703185105
15,5.566277615616003,0.7326612911554562,0.11132555231232005,0.7204005046857213
15,3.7108517437440023,1.0989919367331842,0.11132555231232005,0.4753293724864315
15,5.566277615616003,2.472731857649664,0.3757237390540801,0.4644739541040746
15,2.968681394995202,2.967278229179597,0.30057899124326404,0.4434168940266109
15,3.7108517437440023,1.6484879050997763,0.3757237390540801,0.4305732360529662
15,3.7108517437440023,1.0989919367331842,0.11132555231232005,0.40620616071176396
15,2.968681394995202,2.967278229179597,0.450868486864896,0.38278039546905007
15,4.453022092492803,1.3187903240798209,0.13359066277478404,0.3218564373367342
15,5.566277615616003,1.0989919367331842,0.16698832846848005,0.8904532230975959
15,4.638564679680003,2.0606098813747202,0.31310311587840006,0.30574382989884064
15,4.453022092492803,1.9781854861197314,0.450868486864896,0.28412702955691255
15,2.968681394995202,2.967278229179597,0.450868486864896,0.22920259725586925
15,3.7108517437440023,1.6484879050997763,0.25048249270272005,0.16702134968952295
15,2.968681394995202,1.9781854861197314,0.6763027302973439,0.0793851226901025
16,3.562417673994242,2.3738225833436775,0.3606947894919168,0.6157447298767421
16,3.562417673994242,1.582548388895785,0.16030879532974085,0.5728769269072657
16,2.374945115996162,2.3738225833436775,0.3606947894919168,0.4706576750710789
16,3.7108517437440023,1.0989919367331842,0.16698832846848005,0.7485204414974529
16,3.562417673994242,1.0550322592638568,0.16030879532974085,0.7645449993856434
16,2.968681394995202,2.967278229179597,0.450868486864896,0.4246433490341451
16,2.968681394995202,2.967278229179597,0.450868486864896,0.34346995741169406
16,3.562417673994242,1.0550322592638568,0.24046319299461127,0.8723462238675418
16,2.968681394995202,1.9781854861197314,0.450868486864896,0.3081209907177828
16,4.638564679680003,0.9158266139443202,0.13915694039040005,0.30245595705598366
16,4.453022092492803,1.3187903240798209,0.20038599416217606,0.9234129333147476
16,2.374945115996162,2.3738225833436775,0.3606947894919168,0.25426898040022816
16,3.7108517437440023,2.472731857649664,0.37572373905408,0.2511962193635969
16,4.453022092492803,1.9781854861197314,0.6763027302973439,0.24809662892642234
16,4.453022092492803,2.967278229179597,0.6763027302973439,0.18229259726944205
16,4.453022092492803,1.9781854861197314,0.450868486864896,0.18040059711390252
16,2.968681394995202,1.9781854861197314,0.450868486864896,0.15739416569907932
16,5.566277615616003,1.0989919367331842,0.16698832846848005,0.11260164661219278
16,3.7108517437440023,2.472731857649664,0.56358560858112,0.08526674470078358
16,3.7108517437440023,1.0989919367331842,0.16698832846848005,0.0830354999134994
17,4.27490120879309,1.266038711116628,0.192370554395689,0.5585245003759879
17,2.968681394995202,1.3187903240798209,0.13359066277478404,0.5452942667818559
17,2.849934139195394,1.8990580666749421,0.28855583159353343,0.6612102430608953
17,3.562417673994242,2.3738225833436775,0.3606947894919168,0.4615647733398484
17,2.968681394995202,1.3187903240798209,0.13359066277478404,0.7485475357037372
17,2.968681394995202,1.3187903240798209,0.13359066277478404,0.44499645250029674
17,4.27490120879309,2.8485871000124128,0.28855583159353343,0.4303996147775771
17,2.849934139195394,1.266038711116628,0.192370554395689,0.4180326839974969
17,2.374945115996162,2.3738225833436775,0.3606947894919168,0.40926405801596183
17,2.849934139195394,1.8990580666749421,0.28855583159353343,0.8090605342293168
17,3.562417673994242,1.582548388895785,0.16030879532974085,0.8271443800716668
17,3.7108517437440023,1.0989919367331842,0.16698832846848005,0.35234827020731657
17,4.27490120879309,1.899058066674942,0.1282470362637927,0.31855141105353024
17,4.27490120879309,2.8485871000124128,0.43283374739030017,0.2677380790886384
17,4.27490120879309,1.899058066674942,0.192370554395689,0.24946768887343723
17,4.27490120879309,0.8440258074110855,0.192370554395689,0.24478341415691704
17,3.562417673994242,1.0550322592638568,0.16030879532974085,0.2310311587513632
17,1.8999560927969297,2.8485871000124128,0.28855583159353343,0.226972146474021
17,4.27490120879309,1.266038711116628,0.192370554395689,0.17572522013989408
17,1.8999560927969297,2.8485871000124128,0.28855583159353343,0.11151345227309124
18,2.374945115996162,1.0550322592638568,0.16030879532974085,0.5966371514936349
18,2.968681394995202,1.3187903240798209,0.13359066277478404,0.5876876858264481
18,5.129881450551708,1.0128309688933024,0.1538964435165512,0.6191049390446857
18,2.374945115996162,1.582548388895785,0.16030879532974085,0.6654029923475151
18,4.27490120879309,1.8990580666749421,0.28855583159353343,0.708998625325904
18,4.27490120879309,1.266038711116628,0.192370554395689,0.4655385499853938
18,3.562417673994242,2.3738225833436775,0.3606947894919168,0.7431001354024919
18,5.129881450551708,1.5192464533399537,0.1538964435165512,0.45528814354860647
18,2.374945115996162,1.582548388895785,0.10687253021982723,0.7509246455339588
18,3.562417673994242,1.0550322592638568,0.16030879532974085,0.4356496218666309
18,5.129881450551708,1.5192464533399537,0.1538964435165512,0.39088673549861297
18,3.419920967034473,1.519246453339954,0.23084466527482675,0.3406686380535163
18,2.849934139195394,1.8990580666749421,0.28855583159353343,0.8873090009144255
18,2.374945115996162,1.0550322592638568,0.16030879532974085,0.3097402284722052
18,3.419920967034473,2.2788696800099304,0.23084466527482675,0.3006495879506733
18,2.968681394995202,1.3187903240798209,0.13359066277478404,0.29308732450684977
18,4.27490120879309,1.8990580666749421,0.43283374739030017,0.28812185155709336
18,4.27490120879309,1.8990580666749421,0.28855583159353343,0.24938649999879753
18,3.562417673994242,1.0550322592638568,0.16030879532974085,0.9777172614978145
18,3.419920967034473,2.2788696800099304,0.3462669979122401,0.06235376244290716
19,4.103905160441367,1.2153971626719628,0.12311715481324098,0.573817609793602
19,1.8999560927969297,0.8440258074110855,0.1282470362637927,0.6770788928208347
19,2.849934139195394,0.8440258074110855,0.192370554395689,0.46968087654596585
19,2.374945115996162,1.0550322592638568,0.16030879532974085,0.4489361610933
19,1.8999560927969297,1.266038711116628,0.192370554395689,0.42774100413110006
19,3.562417673994242,1.0550322592638568,0.10687253021982723,0.42228737522347337
19,4.103905160441367,1.2153971626719628,0.12311715481324098,0.7818275340770036
19,3.4199209670344723,2.2788696800099304,0.23084466527482675,0.41355203949118713
19,5.129881450551708,1.0128309688933024,0.1538964435165512,0.4010217933116896
19,2.968681394995202,1.3187903240798209,0.13359066277478404,0.8030188443329245
19,2.374945115996162,1.0550322592638568,0.10687253021982723,0.8290757322558593
19,2.374945115996162,1.582548388895785,0.16030879532974085,0.35838799702284013
19,5.129881450551708,1.519246453339954,0.23084466527482675,0.34199880159776125
19,3.4199209670344723,2.2788696800099304,0.23084466527482675,0.3226022571984512
19,2.849934139195394,1.899058066674942,0.192370554395689,0.25416356943187424
19,1.8999560927969297,1.266038711116628,0.1282470362637927,0.22625863672684415
19,1.8999560927969297,1.899058066674942,0.192370554395689,0.21817145824111828
19,3.562417673994242,1.0550322592638568,0.16030879532974085,0.18029412819810745
19,6.155857740662049,1.2153971626719628,0.18467573221986144,0.133201650930395
19,4.27490120879309,1.8990580666749421,0.28855583159353343,0.04743049647851104
20,4.103905160441367,1.2153971626719628,0.12311715481324098,0.589948969987258
20,2.2799473113563153,1.0128309688933026,0.1538964435165512,0.6130311386487269
20,3.283124128353094,0.9723177301375703,0.14774058577588917,0.620096365823486
20,2.374945115996162,1.0550322592638568,0.16030879532974085,0.723769248561343
20,1.8999560927969297,1.266038711116628,0.192370554395689,0.44837146142911977
20,1.5199648742375438,1.5192464533399537,0.2308446652748268,0.4459091474009412
20,2.849934139195394,0.8440258074110855,0.1282470362637927,0.8093163202093835
20,2.2799473113563153,1.0128309688933026,0.2308446652748268,0.36305539920375557
20,4.924686192529641,1.4584765952063554,0.14774058577588917,0.8509800696860367
20,1.5199648742375438,0.6752206459288684,0.10259762901103416,0.8511673602920562
20,2.2799473113563153,0.6752206459288684,0.1538964435165512,0.858702781914701
20,1.8999560927969297,0.8440258074110855,0.1282470362637927,0.32867861258189385
20,3.419920967034473,0.6752206459288684,0.2308446652748268,0.3235692014705628
20,1.5199648742375438,1.0128309688933024,0.2308446652748268,0.3165296296995091
20,1.5199648742375438,0.6752206459288684,0.10259762901103416,0.8975207251050086
